ID,drugName,condition,review,rating,date,usefulCount
114062,Amlodipine,High Blood Pressure,"""I&#039;ve been taking this drug after Lisinopril caused me to cough 24/7.  Started with 5mg for HBP 140/90.  Instantly gained about 20lbs.  Exercise became more difficult; hands fall asleep at night, every night, unless I wear arm braces; swelling in ankles; general feeling of being in a &#039;fog&#039; and also very easily irritated.  Nodding off around 6pm after work; but force myself to stay awake.  When I go to bed, I have insomnia.  I decided to cut the pill in half, take it at night and now I have joint pains along with other symptoms.  My worst day yet, I just didn&#039;t feel right all day; felt confused, anxious to drive to work.  Stopped taking the drug that day and one day later I feel like myself again.  Symptoms fading; will ask doc for diff drug.""",1,25-Aug-15,67
58921,Lantus Solostar,"Diabetes, Type 2","""I totally love it! The best medicine that they have ever ever come out with for diabetes type 2!""",10,5-Oct-14,13
217397,Clarithromycin,Sinusitis,"""Two hours after the first dose, I had a pounding headache, severe nausea, dizziness/vertigo, a horrible, metallic taste in my mouth. Four hours later the taste has subsided. But headache is still a problem. If I move too quickly, the nausea returns.

On the plus side, the pain from the sinus infection is now tolerable (before it was excruciating). My sense of smell and taste has started to return. And I can breathe again, though this could be due to 2 other medications I was also prescribed (Otrivin and Acetylcystein Hexal). 

The last time I took antibiotics, I came down with an awful case of esophageal thrush, more painful that even a sinus infection, which took 1 1/2 months to resolve. So I am waiting to see what will happen.""",5,16-Feb-16,9
76787,Lorcaserin,Weight Loss,"""I LOVE Belviq! I am just starting my 4th week and have lost 13 lbs but more important I have lost a total of 10 1/2 inches from chest, waist and hips. I feel better, I look better and best of all...no side effects!!! Belviq has helped me curb all my cravings! I have cut out pop, sugar, fast food and most dairy. When I do eat, I am very satisfied on very little. My daily calorie intake is 1200 or below. Now I just need to find time to exercise. Oh and one good side effect is that I sleep like a baby!!! And maybe it does make me a little thirsty but that&#039;s okay cuz water is so important to weighthe loss. I try to drink at least 80 oz of water a day. Did I mention I LOVE Belviq? Well I really do! Looking forward to losing 50 more lbs!""",9,25-Apr-16,45
53616,Alesse,Birth Control,"""I started the birth control last summer in August and stopped it this April. For the first 6 months of taking the pill I had no problems at all, I felt normal except I did get acne which went away after about 1-3 months. It shortened my period to about 4-5 days instead of my normal week long and a half periods.   But after 6 months of taking the pill I would sometimes get my period early by about 8 days and then the next month it would be back to normal. Also I would get bad cramps and back aches which appeared after 6 months. This was bothersome to me, especially after the pill working great for about 6 months. The early periods, cramps, and backaches were doable but i decided to switch off it to loestrin 1.5/30.""",7,19-Apr-15,3
221837,Oxistat,Tinea Corporis,"""Worked great, after the first use my itchiness was gone.  And the skin is slowly going back to its regular color.  Would highly recommend!""",10,22-Sep-09,11
219023,Depakote,Mania,"""i have been using depakote for over one year and it has helped me with my manic episodes, i have not had any since i started the medicine, it does not however do much in regards to racing thoughts and helping me stay positive.  hoping for a cure : )""",7,6-Apr-08,84
152797,Furosemide,High Blood Pressure,"""I have been on Furosemide for about 6 weeks now.  I was told I would be racing to the bathroom all the time - not!  Probably because I am also on a medicine for &quot;leaking&quot; - Oxybutynin 5 mg one twice daily.  I do not get up at night time, do not go much during the day - about every 4 hours; have gained 12 pounds in a month and my diabetes is no longer under control.""",5,24-Aug-15,9
64468,Sertraline,Depression,"""My husband has had depression and at times severe anxiety for years. He would have anxiety attacks so bad he was sure he was having a full blown heart attack every time, and his anxiety prevented him from sleeping because he was sure he would die in his sleep. His depression was bad as well, he was sure the world would be better off without him. He tried different medications but nothing really worked, some seemed to improve things a little bit but for the most part I had given up hope that any of them really do much. Then he tried Zoloft. For him, this was the one. It took the edge off after about a week, after two weeks I could definitely tell a difference. After about 6 weeks he was back to his normal self.""",10,14-Apr-16,123
143121,Etonogestrel,Birth Control,"""I&#039;ve been on Nexplanon for about one and a half years now. The first 6 months seemed pretty regular. I had no signs of weight gain, my periods were normal.  Everything seemed OK until about a year into it, I started noticing I was gaining some weight. I started to have mood swings and felt very depressed most of the time.  It got so bad to the point that it started affecting mine and my husbands relationship.  Not only that, but I started to gain a significant amount of weight I probably gained about 35 pounds and a good 5 to 6 months. I exercised everyday. I ate very healthy and couldn&#039;t shed a pound. I have made a appt. to have this removed.""",3,26-Jun-17,5
181617,Prozac,Anxiety and Stress,"""I started to take Prozac several months back to get off Effexor. It really made that transition smooth. I take 20mg every other day. I find it helps with Anxiety but, not enough to wean off Klonopin.  I know I&#039;m normally over social and Prozac makes me anti-social. I don&#039;t mind because I&#039;m only anti-social with people I don&#039;t need to be associated with. I believe my ability to orgasm has improved from Effexor to Prozac. I tend to sleep more than I should, but it&#039;s better than tossing and turning. My motivation is at an all time low right now, I don&#039;t know if it&#039;s the Prozac or work. I gained weight initially,  but it&#039;s coming off slowly and evening out. I would recommend Prozac,  it&#039;s not as feeling/responsibility numbing as others meds.""",8,5-Jan-14,61
102198,Spiriva,"COPD, Maintenance","""If a doseage has been missed , I can feel the difference within twelve to eighteen hours.  I work a physical day and if not for Spiriva and my Salbutamol inhaler , I wouldn&#039;t last a few hours.""",9,11-Dec-16,17
81905,Liraglutide,Obesity,"""I have started Saxenta this morning ( stated with 0.6 to go up to 1.8, will increase every 4th day as the Dr prescribe).
I was told to expect nausea but been 4 hrs and other then being thirsty nothing at all.
The DR place me on the Saxenta as 7 years ago I was taking   antidepressants and the weight just piled on and could not loose it and start having lots of other health issues. 
I hope this will help me loose the weight and get my health back to normal and start exercising again.
By the way the DR place me on the Saxenta 1.8 and  Optifast for the first month, been advice to drink a minimum of 3 Lt of water. Will update as I go ....in a month""",1,20-Nov-16,11
54498,Bupropion / naltrexone,Weight Loss,"""I have been taking Contrave daily for four months. Week 4- Week 5 was the worst in regards to side effects. I took 1/4 of a Dramamine to counteract the nausea &amp; dizziness as needed. Also, took a stool softener as needed from time to time.

To date, I have lost 32 pounds. Doctor recommended low carb/no carb diet to go along with the Contrave. I also excercize at least three to four days a week. I look forward to reaching my goal with the help of Contrave. Patience is a big part of weight loss. You didn&#039;t gain the weight you want to lose over night, you can&#039;t lose it all over night.""",10,14-Jun-17,27
190224,Ortho Tri-Cyclen Lo,Birth Control,"""I loved this pill and it worked wonderfully for me. As long as I ate with the pill during the first week, I never felt nauseous. 
The only reason I&#039;m having to switch now is because my insurance no longer covers enough of it and I can&#039;t afford $150 a month.

Very nervous to leave a pill that worked so well for me.""",10,25-May-16,15
